NAME,ASSOCIATION,EXPERIMENT,IMAGE,INTENSITY,INTENSITY.ch1.mean,INTENSITY.ch1.mean_c,LOCATION,POSITION,SHAPE,SHAPE.area,SHAPE.length,SHAPE.width.mean,ZSCORE,
b4361,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1181.8613,660.49426,(x=166.70 y=608.34),146,1,943.8711,80.21444,12.088472,3.9897513,
b4363,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1496.1547,974.7876,(x=189.24 y=205.96),146,1,878.9043,71.085045,12.7866955,3.9897513,
b4364,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1636.6273,1115.2603,(x=203.27 y=517.11),146,1,434.09766,37.740845,12.229611,3.9897513,
b4365,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1461.2874,939.9203,(x=229.95 y=78.70),146,1,906.43115,77.56421,12.037036,3.9897513,
b4367,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2727.236,2205.8691,(x=228.90 y=197.76),146,1,1032.5176,90.572876,11.711201,3.9897513,
b4368,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2177.2397,1655.8727,(x=233.25 y=288.89),146,1,953.3594,74.72609,13.249347,3.9897513,
b4369,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1552.676,1031.309,(x=246.74 y=516.21),146,1,538.72656,47.583435,11.941109,3.9897513,
b4370,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1800.6777,1279.3107,(x=247.13 y=420.01),146,1,696.65234,61.198555,11.835107,3.9897513,
b4371,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1610.5021,1089.135,(x=270.78 y=156.12),146,1,965.18066,81.44789,12.260318,3.9897513,
b4372,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2224.7612,1703.3942,(x=310.37 y=61.49),146,1,859.6929,72.62355,12.278633,3.9897513,
b4376,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2077.477,1556.11,(x=372.68 y=620.69),146,1,480.1328,42.197483,12.163448,3.9897513,
b4384,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2261.8818,1740.5317,(x=57.58 y=393.48),147,1,1043.3547,79.157814,13.49351,3.9897513,
b4385,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2230.694,1709.344,(x=30.52 y=509.64),147,1,512.81494,44.977177,12.122023,3.9897513,
b4386,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1774.1232,1252.773,(x=99.17 y=309.11),147,1,674.2578,55.326584,12.851234,3.9897513,
b4388,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1907.6964,1386.3462,(x=127.37 y=260.57),147,1,615.5674,54.871475,11.773608,3.9897513,
b4390,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2508.4456,1987.0955,(x=136.88 y=309.71),147,1,884.1465,63.97576,14.493501,3.9897513,
b4391,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1180.9333,659.5832,(x=166.70 y=608.34),147,1,943.8711,80.21444,12.088472,3.9897513,
b4393,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1485.3334,963.9832,(x=189.24 y=205.96),147,1,878.9043,71.085045,12.7866955,3.9897513,
b4394,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1608.4977,1087.1475,(x=203.27 y=517.11),147,1,434.09766,37.740845,12.229611,3.9897513,
b4395,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1458.0055,936.65533,(x=229.95 y=78.70),147,1,906.43115,77.56421,12.037036,3.9897513,
b4397,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2703.5325,2182.1824,(x=228.90 y=197.76),147,1,1032.5176,90.572876,11.711201,3.9897513,
b4398,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2184.7004,1663.3503,(x=233.25 y=288.89),147,1,953.3594,74.72609,13.249347,3.9897513,
b4399,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1554.1992,1032.8491,(x=246.74 y=516.21),147,1,538.72656,47.583435,11.941109,3.9897513,
b4400,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1775.9841,1254.634,(x=247.13 y=420.01),147,1,696.65234,61.198555,11.835107,3.9897513,
b4401,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1608.1649,1086.8147,(x=270.78 y=156.12),147,1,965.18066,81.44789,12.260318,3.9897513,
b4402,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2203.0186,1681.6685,(x=310.37 y=61.49),147,1,859.6929,72.62355,12.278633,3.9897513,
b4406,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2071.5962,1550.2461,(x=372.68 y=620.69),147,1,480.1328,42.197483,12.163448,3.9897513,
b4414,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2262.162,1740.994,(x=57.58 y=393.48),148,1,1043.3547,79.157814,13.49351,3.9897513,
b4415,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2246.747,1725.579,(x=30.52 y=509.64),148,1,512.81494,44.977177,12.122023,3.9897513,
b4416,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1762.8961,1241.728,(x=99.17 y=309.11),148,1,674.2578,55.326584,12.851234,3.9897513,
b4418,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1887.1753,1366.0072,(x=127.37 y=260.57),148,1,615.5674,54.871475,11.773608,3.9897513,
b4420,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2478.635,1957.4669,(x=136.88 y=309.71),148,1,884.1465,63.97576,14.493501,3.9897513,
b4421,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1177.0709,655.90283,(x=166.70 y=608.34),148,1,943.8711,80.21444,12.088472,3.9897513,
b4423,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1484.0546,962.8865,(x=189.24 y=205.96),148,1,878.9043,71.085045,12.7866955,3.9897513,
b4424,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1597.9884,1076.8203,(x=203.27 y=517.11),148,1,434.09766,37.740845,12.229611,3.9897513,
b4425,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1466.6243,945.4562,(x=229.95 y=78.70),148,1,906.43115,77.56421,12.037036,3.9897513,
b4427,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2710.3242,2189.1562,(x=228.90 y=197.76),148,1,1032.5176,90.572876,11.711201,3.9897513,
b4428,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2174.1216,1652.9535,(x=233.25 y=288.89),148,1,953.3594,74.72609,13.249347,3.9897513,
b4429,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1552.5493,1031.3812,(x=246.74 y=516.21),148,1,538.72656,47.583435,11.941109,3.9897513,
b4430,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1786.2993,1265.1312,(x=247.13 y=420.01),148,1,696.65234,61.198555,11.835107,3.9897513,
b4431,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1614.2454,1093.0773,(x=270.78 y=156.12),148,1,965.18066,81.44789,12.260318,3.9897513,
b4432,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2205.5664,1684.3983,(x=310.37 y=61.49),148,1,859.6929,72.62355,12.278633,3.9897513,
b4436,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2084.7803,1563.6122,(x=372.68 y=620.69),148,1,480.1328,42.197483,12.163448,3.9897513,
b4444,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2242.6487,1721.8923,(x=57.58 y=393.48),149,1,1043.3547,79.157814,13.49351,3.9897513,
b4445,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2250.1313,1729.375,(x=30.52 y=509.64),149,1,512.81494,44.977177,12.122023,3.9897513,
b4446,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1765.0771,1244.3208,(x=99.17 y=309.11),149,1,674.2578,55.326584,12.851234,3.9897513,
b4448,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1881.8116,1361.0553,(x=127.37 y=260.57),149,1,615.5674,54.871475,11.773608,3.9897513,
b4450,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2471.6313,1950.875,(x=136.88 y=309.71),149,1,884.1465,63.97576,14.493501,3.9897513,
b4451,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1186.237,665.4807,(x=166.70 y=608.34),149,1,943.8711,80.21444,12.088472,3.9897513,
b4453,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1473.793,953.0366,(x=189.24 y=205.96),149,1,878.9043,71.085045,12.7866955,3.9897513,
b4454,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1586.5995,1065.8431,(x=203.27 y=517.11),149,1,434.09766,37.740845,12.229611,3.9897513,
b4455,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1455.0851,934.32874,(x=229.95 y=78.70),149,1,906.43115,77.56421,12.037036,3.9897513,
b4457,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2697.604,2176.8477,(x=228.90 y=197.76),149,1,1032.5176,90.572876,11.711201,3.9897513,
b4458,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2168.8545,1648.0981,(x=233.25 y=288.89),149,1,953.3594,74.72609,13.249347,3.9897513,
b4459,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1553.527,1032.7706,(x=246.74 y=516.21),149,1,538.72656,47.583435,11.941109,3.9897513,
b4460,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1772.5641,1251.8077,(x=247.13 y=420.01),149,1,696.65234,61.198555,11.835107,3.9897513,
b4461,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1604.5515,1083.7952,(x=270.78 y=156.12),149,1,965.18066,81.44789,12.260318,3.9897513,
b4462,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2192.1948,1671.4385,(x=310.37 y=61.49),149,1,859.6929,72.62355,12.278633,3.9897513,
b4466,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2060.8516,1540.0952,(x=372.68 y=620.69),149,1,480.1328,42.197483,12.163448,3.9897513,
b4474,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2213.07,1692.3273,(x=57.58 y=393.48),150,1,1043.3547,79.157814,13.49351,3.9897513,
b4475,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2218.0745,1697.3317,(x=30.52 y=509.64),150,1,512.81494,44.977177,12.122023,3.9897513,
b4476,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1751.2522,1230.5094,(x=99.17 y=309.11),150,1,674.2578,55.326584,12.851234,3.9897513,
b4478,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1892.3766,1371.6338,(x=127.37 y=260.57),150,1,615.5674,54.871475,11.773608,3.9897513,
b4480,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2464.0022,1943.2594,(x=136.88 y=309.71),150,1,884.1465,63.97576,14.493501,3.9897513,
b4481,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1183.7069,662.9641,(x=166.70 y=608.34),150,1,943.8711,80.21444,12.088472,3.9897513,
b4483,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1480.7872,960.04443,(x=189.24 y=205.96),150,1,878.9043,71.085045,12.7866955,3.9897513,
b4484,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1578.3218,1057.579,(x=203.27 y=517.11),150,1,434.09766,37.740845,12.229611,3.9897513,
b4485,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1456.3525,935.60974,(x=229.95 y=78.70),150,1,906.43115,77.56421,12.037036,3.9897513,
b4487,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2732.6108,2211.8682,(x=228.90 y=197.76),150,1,1032.5176,90.572876,11.711201,3.9897513,
b4488,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2167.225,1646.4823,(x=233.25 y=288.89),150,1,953.3594,74.72609,13.249347,3.9897513,
b4489,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1556.2756,1035.5328,(x=246.74 y=516.21),150,1,538.72656,47.583435,11.941109,3.9897513,
b4490,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1771.2662,1250.5234,(x=247.13 y=420.01),150,1,696.65234,61.198555,11.835107,3.9897513,
b4491,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1596.2866,1075.5438,(x=270.78 y=156.12),150,1,965.18066,81.44789,12.260318,3.9897513,
b4492,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2184.0623,1663.3195,(x=310.37 y=61.49),150,1,859.6929,72.62355,12.278633,3.9897513,
b4496,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2085.912,1565.1693,(x=372.68 y=620.69),150,1,480.1328,42.197483,12.163448,3.9897513,
b4504,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2214.0193,1693.3848,(x=57.58 y=393.48),151,1,1043.3547,79.157814,13.49351,3.9897513,
b4505,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2195.4138,1674.7793,(x=30.52 y=509.64),151,1,512.81494,44.977177,12.122023,3.9897513,
b4506,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1755.96,1235.3254,(x=99.17 y=309.11),151,1,674.2578,55.326584,12.851234,3.9897513,
b4508,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1876.2305,1355.596,(x=127.37 y=260.57),151,1,615.5674,54.871475,11.773608,3.9897513,
b4510,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2467.0447,1946.4102,(x=136.88 y=309.71),151,1,884.1465,63.97576,14.493501,3.9897513,
b4511,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1178.8613,658.2268,(x=166.70 y=608.34),151,1,943.8711,80.21444,12.088472,3.9897513,
b4513,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1474.289,953.6544,(x=189.24 y=205.96),151,1,878.9043,71.085045,12.7866955,3.9897513,
b4514,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1604.8518,1084.2173,(x=203.27 y=517.11),151,1,434.09766,37.740845,12.229611,3.9897513,
b4515,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1441.6254,920.99084,(x=229.95 y=78.70),151,1,906.43115,77.56421,12.037036,3.9897513,
b4517,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2689.1306,2168.496,(x=228.90 y=197.76),151,1,1032.5176,90.572876,11.711201,3.9897513,
b4518,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2158.0576,1637.4231,(x=233.25 y=288.89),151,1,953.3594,74.72609,13.249347,3.9897513,
b4519,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1534.5513,1013.91675,(x=246.74 y=516.21),151,1,538.72656,47.583435,11.941109,3.9897513,
b4520,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1756.4921,1235.8575,(x=247.13 y=420.01),151,1,696.65234,61.198555,11.835107,3.9897513,
b4521,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1565.7402,1045.1057,(x=270.78 y=156.12),151,1,965.18066,81.44789,12.260318,3.9897513,
b4522,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2183.4119,1662.7773,(x=310.37 y=61.49),151,1,859.6929,72.62355,12.278633,3.9897513,
b4526,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2049.0815,1528.447,(x=372.68 y=620.69),151,1,480.1328,42.197483,12.163448,3.9897513,
b4534,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2230.3733,1710.2397,(x=57.58 y=393.48),152,1,1043.3547,79.157814,13.49351,3.9897513,
b4535,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2176.304,1656.1704,(x=30.52 y=509.64),152,1,512.81494,44.977177,12.122023,3.9897513,
b4536,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1734.9689,1214.8353,(x=99.17 y=309.11),152,1,674.2578,55.326584,12.851234,3.9897513,
b4538,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1876.7435,1356.61,(x=127.37 y=260.57),152,1,615.5674,54.871475,11.773608,3.9897513,
b4540,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2413.372,1893.2385,(x=136.88 y=309.71),152,1,884.1465,63.97576,14.493501,3.9897513,
b4541,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1177.691,657.5575,(x=166.70 y=608.34),152,1,943.8711,80.21444,12.088472,3.9897513,
b4543,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1456.7303,936.5968,(x=189.24 y=205.96),152,1,878.9043,71.085045,12.7866955,3.9897513,
b4544,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1577.3403,1057.2068,(x=203.27 y=517.11),152,1,434.09766,37.740845,12.229611,3.9897513,
b4545,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1456.3801,936.2466,(x=229.95 y=78.70),152,1,906.43115,77.56421,12.037036,3.9897513,
b4547,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2687.9255,2167.792,(x=228.90 y=197.76),152,1,1032.5176,90.572876,11.711201,3.9897513,
b4548,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2149.065,1628.9314,(x=233.25 y=288.89),152,1,953.3594,74.72609,13.249347,3.9897513,
b4549,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1522.6332,1002.49963,(x=246.74 y=516.21),152,1,538.72656,47.583435,11.941109,3.9897513,
b4550,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1757.4547,1237.3212,(x=247.13 y=420.01),152,1,696.65234,61.198555,11.835107,3.9897513,
b4551,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1576.3485,1056.215,(x=270.78 y=156.12),152,1,965.18066,81.44789,12.260318,3.9897513,
b4552,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2184.3806,1664.2471,(x=310.37 y=61.49),152,1,859.6929,72.62355,12.278633,3.9897513,
b4556,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2043.544,1523.4104,(x=372.68 y=620.69),152,1,480.1328,42.197483,12.163448,3.9897513,
b4564,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2208.596,1688.5708,(x=57.58 y=393.48),153,1,1043.3547,79.157814,13.49351,3.9897513,
b4565,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2146.8293,1626.8042,(x=30.52 y=509.64),153,1,512.81494,44.977177,12.122023,3.9897513,
b4566,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1758.0164,1237.9912,(x=99.17 y=309.11),153,1,674.2578,55.326584,12.851234,3.9897513,
b4568,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1876.0227,1355.9976,(x=127.37 y=260.57),153,1,615.5674,54.871475,11.773608,3.9897513,
b4570,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2428.5579,1908.5327,(x=136.88 y=309.71),153,1,884.1465,63.97576,14.493501,3.9897513,
b4571,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1172.437,652.4118,(x=166.70 y=608.34),153,1,943.8711,80.21444,12.088472,3.9897513,
b4573,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1459.0342,939.009,(x=189.24 y=205.96),153,1,878.9043,71.085045,12.7866955,3.9897513,
b4574,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1548.3448,1028.3196,(x=203.27 y=517.11),153,1,434.09766,37.740845,12.229611,3.9897513,
b4575,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1441.8375,921.8123,(x=229.95 y=78.70),153,1,906.43115,77.56421,12.037036,3.9897513,
b4577,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2663.2295,2143.2043,(x=228.90 y=197.76),153,1,1032.5176,90.572876,11.711201,3.9897513,
b4578,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2128.8901,1608.865,(x=233.25 y=288.89),153,1,953.3594,74.72609,13.249347,3.9897513,
b4579,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1505.1471,985.1219,(x=246.74 y=516.21),153,1,538.72656,47.583435,11.941109,3.9897513,
b4580,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1733.8964,1213.8711,(x=247.13 y=420.01),153,1,696.65234,61.198555,11.835107,3.9897513,
b4581,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1566.4979,1046.4727,(x=270.78 y=156.12),153,1,965.18066,81.44789,12.260318,3.9897513,
b4582,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2172.1753,1652.1501,(x=310.37 y=61.49),153,1,859.6929,72.62355,12.278633,3.9897513,
b4586,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2015.5293,1495.5042,(x=372.68 y=620.69),153,1,480.1328,42.197483,12.163448,3.9897513,
b4594,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2205.4636,1685.6013,(x=57.58 y=393.48),154,1,1043.3547,79.157814,13.49351,3.9897513,
b4595,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2159.9058,1640.0435,(x=30.52 y=509.64),154,1,512.81494,44.977177,12.122023,3.9897513,
b4596,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1733.6543,1213.792,(x=99.17 y=309.11),154,1,674.2578,55.326584,12.851234,3.9897513,
b4598,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1843.1072,1323.2449,(x=127.37 y=260.57),154,1,615.5674,54.871475,11.773608,3.9897513,
b4600,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2395.365,1875.5027,(x=136.88 y=309.71),154,1,884.1465,63.97576,14.493501,3.9897513,
b4601,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1167.0603,647.19806,(x=166.70 y=608.34),154,1,943.8711,80.21444,12.088472,3.9897513,
b4603,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1459.173,939.3107,(x=189.24 y=205.96),154,1,878.9043,71.085045,12.7866955,3.9897513,
b4604,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1572.8727,1053.0105,(x=203.27 y=517.11),154,1,434.09766,37.740845,12.229611,3.9897513,
b4605,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1440.0486,920.18634,(x=229.95 y=78.70),154,1,906.43115,77.56421,12.037036,3.9897513,
b4607,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2664.7705,2144.9082,(x=228.90 y=197.76),154,1,1032.5176,90.572876,11.711201,3.9897513,
b4608,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2123.8042,1603.9419,(x=233.25 y=288.89),154,1,953.3594,74.72609,13.249347,3.9897513,
b4609,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1518.4637,998.6015,(x=246.74 y=516.21),154,1,538.72656,47.583435,11.941109,3.9897513,
b4610,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1741.2921,1221.4299,(x=247.13 y=420.01),154,1,696.65234,61.198555,11.835107,3.9897513,
b4611,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1553.4186,1033.5564,(x=270.78 y=156.12),154,1,965.18066,81.44789,12.260318,3.9897513,
b4612,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2189.2769,1669.4146,(x=310.37 y=61.49),154,1,859.6929,72.62355,12.278633,3.9897513,
b4616,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2012.6611,1492.7988,(x=372.68 y=620.69),154,1,480.1328,42.197483,12.163448,3.9897513,
b4624,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2188.9512,1669.3151,(x=57.58 y=393.48),155,1,1043.3547,79.157814,13.49351,3.9897513,
b4625,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2133.5234,1613.8873,(x=30.52 y=509.64),155,1,512.81494,44.977177,12.122023,3.9897513,
b4626,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1744.7136,1225.0775,(x=99.17 y=309.11),155,1,674.2578,55.326584,12.851234,3.9897513,
b4628,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1850.4513,1330.8152,(x=127.37 y=260.57),155,1,615.5674,54.871475,11.773608,3.9897513,
b4630,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,2401.5696,1881.9335,(x=136.88 y=309.71),155,1,884.1465,63.97576,14.493501,3.9897513,
b4631,0,F2,MC4100_dL5_high_cephalexin-sereds_R2_F2-1.tif,255.0,1164.2985,644.66235,(x=166.70 y=608.34),155,1,943.8711,80.21444,12.088472,3.9897513,
