NAME,ASSOCIATION,EXPERIMENT,IMAGE,INTENSITY,INTENSITY.ch1.mean,INTENSITY.ch1.mean_c,LOCATION,POSITION,SHAPE,SHAPE.area,SHAPE.length,SHAPE.width.mean,ZSCORE,
b7036,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1979.1578,1438.0276,(x=206.43 y=123.01),62,1,188.16211,17.432384,12.270983,2.0255742,
b7037,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1349.8873,808.75714,(x=213.86 y=375.07),62,1,212.80469,23.03819,9.790992,2.0255742,
b7038,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1868.8344,1327.7041,(x=223.71 y=117.07),62,1,155.22266,16.459362,10.538426,2.0255742,
b7039,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1792.0067,1250.8765,(x=230.93 y=513.33),62,1,297.10156,28.253675,11.550515,2.0255742,
b7040,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1258.4648,717.33466,(x=257.98 y=104.92),62,1,181.64258,19.10746,11.389401,2.0255742,
b7042,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1584.2141,1043.084,(x=271.46 y=529.71),62,1,321.35156,28.825808,12.2883,2.0255742,
b7043,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1161.9563,620.8261,(x=295.24 y=275.94),62,1,228.14844,25.463303,9.785139,2.0255742,
b7044,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1544.3063,1003.1761,(x=308.86 y=328.06),62,1,220.125,25.258337,9.528673,2.0255742,
b7045,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1237.8259,696.69574,(x=312.73 y=648.34),62,1,200.0625,21.725193,9.770113,2.0255742,
b7046,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1198.8057,657.6755,(x=330.96 y=177.64),62,1,245.84961,23.786297,11.456997,2.0255742,
b7047,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1117.9562,576.826,(x=331.46 y=472.01),62,1,226.25781,23.585989,10.587523,2.0255742,
b7048,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1588.3523,1047.2222,(x=347.27 y=344.50),62,1,195.98438,19.36568,11.630254,2.0255742,
b7049,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2870.9841,2329.854,(x=394.19 y=30.74),62,1,187.30762,19.13495,11.520256,2.0255742,
b7050,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1725.3298,1184.1997,(x=404.97 y=373.44),62,1,284.10938,29.11883,10.626967,2.0255742,
b7131,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1619.8547,1079.3059,(x=28.84 y=585.45),63,1,239.86816,22.298172,12.194782,2.0255742,
b7132,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1578.2399,1037.6912,(x=40.68 y=315.93),63,1,220.62793,23.10289,10.519098,2.0255742,
b7133,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1403.8516,863.3028,(x=36.20 y=358.37),63,1,152.99219,17.627419,9.887735,2.0255742,
b7134,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1388.7542,848.2054,(x=43.13 y=374.31),63,1,182.06787,19.502167,10.500149,2.0255742,
b7136,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1673.4733,1132.9246,(x=48.46 y=592.58),63,1,223.23535,21.246332,11.962457,2.0255742,
b7137,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1602.9812,1062.4324,(x=66.52 y=639.00),63,1,157.92188,17.64741,10.698805,2.0255742,
b7139,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1398.2772,857.72845,(x=83.26 y=198.60),63,1,199.81348,20.702436,10.740453,2.0255742,
b7140,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1845.534,1304.9854,(x=86.00 y=413.54),63,1,279.4414,24.622156,12.21991,2.0255742,
b7141,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1536.5,995.95123,(x=87.52 y=226.93),63,1,263.98535,26.801655,10.761541,2.0255742,
b7142,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1139.2241,598.67535,(x=84.52 y=53.93),63,1,169.3695,17.881466,11.373913,2.0255742,
b7143,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1349.2695,808.72076,(x=127.88 y=87.87),63,1,140.18457,16.70737,9.879991,2.0255742,
b7144,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1917.06,1376.5112,(x=125.38 y=341.42),63,1,250.8711,26.850916,10.036916,2.0255742,
b7145,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1708.5409,1167.9922,(x=131.55 y=262.12),63,1,278.4746,25.849695,11.832731,2.0255742,
b7147,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1341.4675,800.91876,(x=167.18 y=113.19),63,1,157.27734,18.045555,9.89562,2.0255742,
b7148,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1483.8397,943.29095,(x=177.83 y=241.11),63,1,180.99805,20.880335,9.566711,2.0255742,
b7149,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1315.7861,775.23737,(x=173.56 y=146.19),63,1,181.18164,19.409624,10.197774,2.0255742,
b7150,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1384.9886,844.4399,(x=173.35 y=166.37),63,1,174.71094,18.909536,10.601721,2.0255742,
b7151,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1958.0631,1417.5144,(x=206.43 y=123.01),63,1,188.16211,17.432384,12.270983,2.0255742,
b7152,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1335.277,794.7282,(x=213.86 y=375.07),63,1,212.80469,23.03819,9.790992,2.0255742,
b7153,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1873.8535,1333.3047,(x=223.71 y=117.07),63,1,155.22266,16.459362,10.538426,2.0255742,
b7154,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1792.8721,1252.3232,(x=230.93 y=513.33),63,1,297.10156,28.253675,11.550515,2.0255742,
b7155,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1265.4432,724.8945,(x=257.98 y=104.92),63,1,181.64258,19.10746,11.389401,2.0255742,
b7157,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1578.3608,1037.812,(x=271.46 y=529.71),63,1,321.35156,28.825808,12.2883,2.0255742,
b7158,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1159.1528,618.60406,(x=295.24 y=275.94),63,1,228.14844,25.463303,9.785139,2.0255742,
b7159,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1533.1666,992.61786,(x=308.86 y=328.06),63,1,220.125,25.258337,9.528673,2.0255742,
b7160,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1275.2388,734.69,(x=312.73 y=648.34),63,1,200.0625,21.725193,9.770113,2.0255742,
b7161,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1191.0446,650.4958,(x=330.96 y=177.64),63,1,245.84961,23.786297,11.456997,2.0255742,
b7162,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1139.7808,599.232,(x=331.46 y=472.01),63,1,226.25781,23.585989,10.587523,2.0255742,
b7163,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1553.3368,1012.788,(x=347.27 y=344.50),63,1,195.98438,19.36568,11.630254,2.0255742,
b7164,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2870.9102,2330.3613,(x=394.19 y=30.74),63,1,187.30762,19.13495,11.520256,2.0255742,
b7165,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1720.1193,1179.5706,(x=404.97 y=373.44),63,1,284.10938,29.11883,10.626967,2.0255742,
b7246,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1609.0042,1068.7612,(x=28.84 y=585.45),64,1,239.86816,22.298172,12.194782,2.0255742,
b7247,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1540.0271,999.7842,(x=40.68 y=315.93),64,1,220.62793,23.10289,10.519098,2.0255742,
b7248,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1328.5226,788.27966,(x=36.20 y=358.37),64,1,152.99219,17.627419,9.887735,2.0255742,
b7249,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1377.4808,837.2379,(x=43.13 y=374.31),64,1,182.06787,19.502167,10.500149,2.0255742,
b7251,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1675.7545,1135.5116,(x=48.46 y=592.58),64,1,223.23535,21.246332,11.962457,2.0255742,
b7252,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1612.0563,1071.8134,(x=66.52 y=639.00),64,1,157.92188,17.64741,10.698805,2.0255742,
b7254,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1362.2524,822.0095,(x=83.26 y=198.60),64,1,199.81348,20.702436,10.740453,2.0255742,
b7255,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1844.4695,1304.2266,(x=86.00 y=413.54),64,1,279.4414,24.622156,12.21991,2.0255742,
b7256,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1539.0151,998.7722,(x=87.52 y=226.93),64,1,263.98535,26.801655,10.761541,2.0255742,
b7257,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1151.615,611.3721,(x=84.52 y=53.93),64,1,169.3695,17.881466,11.373913,2.0255742,
b7258,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1377.8723,837.6294,(x=127.88 y=87.87),64,1,140.18457,16.70737,9.879991,2.0255742,
b7259,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1897.696,1357.4531,(x=125.38 y=341.42),64,1,250.8711,26.850916,10.036916,2.0255742,
b7260,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1681.0498,1140.8069,(x=131.55 y=262.12),64,1,278.4746,25.849695,11.832731,2.0255742,
b7262,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1324.448,784.2051,(x=167.18 y=113.19),64,1,157.27734,18.045555,9.89562,2.0255742,
b7263,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1494.7349,954.49194,(x=177.83 y=241.11),64,1,180.99805,20.880335,9.566711,2.0255742,
b7264,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1318.7594,778.5165,(x=173.56 y=146.19),64,1,181.18164,19.409624,10.197774,2.0255742,
b7265,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1360.7853,820.54236,(x=173.35 y=166.37),64,1,174.71094,18.909536,10.601721,2.0255742,
b7266,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1956.8368,1416.5939,(x=206.43 y=123.01),64,1,188.16211,17.432384,12.270983,2.0255742,
b7267,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1362.8591,822.6162,(x=213.86 y=375.07),64,1,212.80469,23.03819,9.790992,2.0255742,
b7268,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1858.4395,1318.1965,(x=223.71 y=117.07),64,1,155.22266,16.459362,10.538426,2.0255742,
b7269,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1787.165,1246.9221,(x=230.93 y=513.33),64,1,297.10156,28.253675,11.550515,2.0255742,
b7270,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1261.7028,721.45984,(x=257.98 y=104.92),64,1,181.64258,19.10746,11.389401,2.0255742,
b7272,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1570.315,1030.072,(x=271.46 y=529.71),64,1,321.35156,28.825808,12.2883,2.0255742,
b7273,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1149.9344,609.6915,(x=295.24 y=275.94),64,1,228.14844,25.463303,9.785139,2.0255742,
b7274,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1537.1487,996.90576,(x=308.86 y=328.06),64,1,220.125,25.258337,9.528673,2.0255742,
b7275,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1248.0647,707.8218,(x=312.73 y=648.34),64,1,200.0625,21.725193,9.770113,2.0255742,
b7276,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1176.9271,636.6842,(x=330.96 y=177.64),64,1,245.84961,23.786297,11.456997,2.0255742,
b7277,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1111.329,571.08606,(x=331.46 y=472.01),64,1,226.25781,23.585989,10.587523,2.0255742,
b7278,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1568.4922,1028.2493,(x=347.27 y=344.50),64,1,195.98438,19.36568,11.630254,2.0255742,
b7279,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2817.291,2277.048,(x=394.19 y=30.74),64,1,187.30762,19.13495,11.520256,2.0255742,
b7280,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1714.1965,1173.9536,(x=404.97 y=373.44),64,1,284.10938,29.11883,10.626967,2.0255742,
b7361,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1583.8381,1044.0004,(x=28.84 y=585.45),65,1,239.86816,22.298172,12.194782,2.0255742,
b7362,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1523.3892,983.5514,(x=40.68 y=315.93),65,1,220.62793,23.10289,10.519098,2.0255742,
b7363,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1363.671,823.83325,(x=36.20 y=358.37),65,1,152.99219,17.627419,9.887735,2.0255742,
b7364,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1411.4208,871.583,(x=43.13 y=374.31),65,1,182.06787,19.502167,10.500149,2.0255742,
b7366,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1662.317,1122.4792,(x=48.46 y=592.58),65,1,223.23535,21.246332,11.962457,2.0255742,
b7367,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1585.3625,1045.5248,(x=66.52 y=639.00),65,1,157.92188,17.64741,10.698805,2.0255742,
b7369,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1386.4604,846.6227,(x=83.26 y=198.60),65,1,199.81348,20.702436,10.740453,2.0255742,
b7370,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1837.8029,1297.9651,(x=86.00 y=413.54),65,1,279.4414,24.622156,12.21991,2.0255742,
b7371,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1530.5645,990.7267,(x=87.52 y=226.93),65,1,263.98535,26.801655,10.761541,2.0255742,
b7372,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1164.1781,624.34033,(x=84.52 y=53.93),65,1,169.3695,17.881466,11.373913,2.0255742,
b7373,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1358.7731,818.9353,(x=127.88 y=87.87),65,1,140.18457,16.70737,9.879991,2.0255742,
b7374,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1919.784,1379.9463,(x=125.38 y=341.42),65,1,250.8711,26.850916,10.036916,2.0255742,
b7375,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1650.3417,1110.5039,(x=131.55 y=262.12),65,1,278.4746,25.849695,11.832731,2.0255742,
b7377,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1330.5325,790.6947,(x=167.18 y=113.19),65,1,157.27734,18.045555,9.89562,2.0255742,
b7378,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1539.2542,999.4164,(x=177.83 y=241.11),65,1,180.99805,20.880335,9.566711,2.0255742,
b7379,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1319.123,779.2853,(x=173.56 y=146.19),65,1,181.18164,19.409624,10.197774,2.0255742,
b7380,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1373.8757,834.03796,(x=173.35 y=166.37),65,1,174.71094,18.909536,10.601721,2.0255742,
b7381,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1951.4263,1411.5885,(x=206.43 y=123.01),65,1,188.16211,17.432384,12.270983,2.0255742,
b7382,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1344.061,804.22327,(x=213.86 y=375.07),65,1,212.80469,23.03819,9.790992,2.0255742,
b7383,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1841.191,1301.3533,(x=223.71 y=117.07),65,1,155.22266,16.459362,10.538426,2.0255742,
b7384,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1782.2189,1242.3811,(x=230.93 y=513.33),65,1,297.10156,28.253675,11.550515,2.0255742,
b7385,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1252.2972,712.4595,(x=257.98 y=104.92),65,1,181.64258,19.10746,11.389401,2.0255742,
b7387,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1563.3027,1023.46497,(x=271.46 y=529.71),65,1,321.35156,28.825808,12.2883,2.0255742,
b7388,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1154.4585,614.6207,(x=295.24 y=275.94),65,1,228.14844,25.463303,9.785139,2.0255742,
b7389,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1559.928,1020.0902,(x=308.86 y=328.06),65,1,220.125,25.258337,9.528673,2.0255742,
b7390,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1261.8905,722.05273,(x=312.73 y=648.34),65,1,200.0625,21.725193,9.770113,2.0255742,
b7391,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1168.0526,628.21484,(x=330.96 y=177.64),65,1,245.84961,23.786297,11.456997,2.0255742,
b7392,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1105.0044,565.1666,(x=331.46 y=472.01),65,1,226.25781,23.585989,10.587523,2.0255742,
b7393,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1582.0829,1042.2451,(x=347.27 y=344.50),65,1,195.98438,19.36568,11.630254,2.0255742,
b7394,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2824.5344,2284.6968,(x=394.19 y=30.74),65,1,187.30762,19.13495,11.520256,2.0255742,
b7395,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1718.986,1179.1482,(x=404.97 y=373.44),65,1,284.10938,29.11883,10.626967,2.0255742,
b7476,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1583.7428,1044.5013,(x=28.84 y=585.45),66,1,239.86816,22.298172,12.194782,2.0255742,
b7477,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1542.0814,1002.83997,(x=40.68 y=315.93),66,1,220.62793,23.10289,10.519098,2.0255742,
b7478,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1358.1548,818.9133,(x=36.20 y=358.37),66,1,152.99219,17.627419,9.887735,2.0255742,
b7479,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1390.8142,851.57275,(x=43.13 y=374.31),66,1,182.06787,19.502167,10.500149,2.0255742,
b7481,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1659.4822,1120.2407,(x=48.46 y=592.58),66,1,223.23535,21.246332,11.962457,2.0255742,
b7482,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1610.2312,1070.9897,(x=66.52 y=639.00),66,1,157.92188,17.64741,10.698805,2.0255742,
b7484,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1359.9307,820.6892,(x=83.26 y=198.60),66,1,199.81348,20.702436,10.740453,2.0255742,
b7485,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1813.8495,1274.608,(x=86.00 y=413.54),66,1,279.4414,24.622156,12.21991,2.0255742,
b7486,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1519.1099,979.8684,(x=87.52 y=226.93),66,1,263.98535,26.801655,10.761541,2.0255742,
b7487,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1117.8391,578.59766,(x=84.52 y=53.93),66,1,169.3695,17.881466,11.373913,2.0255742,
b7488,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1377.766,838.52454,(x=127.88 y=87.87),66,1,140.18457,16.70737,9.879991,2.0255742,
b7489,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1930.82,1391.5785,(x=125.38 y=341.42),66,1,250.8711,26.850916,10.036916,2.0255742,
b7490,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1656.4519,1117.2104,(x=131.55 y=262.12),66,1,278.4746,25.849695,11.832731,2.0255742,
b7492,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1337.2078,797.9663,(x=167.18 y=113.19),66,1,157.27734,18.045555,9.89562,2.0255742,
b7493,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1495.768,956.5265,(x=177.83 y=241.11),66,1,180.99805,20.880335,9.566711,2.0255742,
b7494,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1288.6256,749.38416,(x=173.56 y=146.19),66,1,181.18164,19.409624,10.197774,2.0255742,
b7495,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1343.0791,803.83765,(x=173.35 y=166.37),66,1,174.71094,18.909536,10.601721,2.0255742,
b7496,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1948.8158,1409.5743,(x=206.43 y=123.01),66,1,188.16211,17.432384,12.270983,2.0255742,
b7497,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1363.8779,824.6365,(x=213.86 y=375.07),66,1,212.80469,23.03819,9.790992,2.0255742,
b7498,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1858.0509,1318.8094,(x=223.71 y=117.07),66,1,155.22266,16.459362,10.538426,2.0255742,
b7499,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1773.9462,1234.7047,(x=230.93 y=513.33),66,1,297.10156,28.253675,11.550515,2.0255742,
b7500,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1256.1892,716.94775,(x=257.98 y=104.92),66,1,181.64258,19.10746,11.389401,2.0255742,
b7502,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1532.2753,993.0338,(x=271.46 y=529.71),66,1,321.35156,28.825808,12.2883,2.0255742,
b7503,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1130.3145,591.073,(x=295.24 y=275.94),66,1,228.14844,25.463303,9.785139,2.0255742,
b7504,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1527.1621,987.92065,(x=308.86 y=328.06),66,1,220.125,25.258337,9.528673,2.0255742,
b7505,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1251.0945,711.853,(x=312.73 y=648.34),66,1,200.0625,21.725193,9.770113,2.0255742,
b7506,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1180.8097,641.56824,(x=330.96 y=177.64),66,1,245.84961,23.786297,11.456997,2.0255742,
b7507,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1121.0702,581.82874,(x=331.46 y=472.01),66,1,226.25781,23.585989,10.587523,2.0255742,
b7508,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1552.9792,1013.7378,(x=347.27 y=344.50),66,1,195.98438,19.36568,11.630254,2.0255742,
b7509,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,2833.1006,2293.8591,(x=394.19 y=30.74),66,1,187.30762,19.13495,11.520256,2.0255742,
b7510,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1701.3508,1162.1094,(x=404.97 y=373.44),66,1,284.10938,29.11883,10.626967,2.0255742,
b7591,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1600.5436,1061.5581,(x=28.84 y=585.45),67,1,239.86816,22.298172,12.194782,2.0255742,
b7592,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1549.715,1010.72943,(x=40.68 y=315.93),67,1,220.62793,23.10289,10.519098,2.0255742,
b7593,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1342.2516,803.26605,(x=36.20 y=358.37),67,1,152.99219,17.627419,9.887735,2.0255742,
b7594,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1370.8853,831.8997,(x=43.13 y=374.31),67,1,182.06787,19.502167,10.500149,2.0255742,
b7596,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1639.9152,1100.9297,(x=48.46 y=592.58),67,1,223.23535,21.246332,11.962457,2.0255742,
b7597,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1618.1188,1079.1333,(x=66.52 y=639.00),67,1,157.92188,17.64741,10.698805,2.0255742,
b7599,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1359.1683,820.1828,(x=83.26 y=198.60),67,1,199.81348,20.702436,10.740453,2.0255742,
b7600,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1800.7455,1261.76,(x=86.00 y=413.54),67,1,279.4414,24.622156,12.21991,2.0255742,
b7601,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1507.322,968.3365,(x=87.52 y=226.93),67,1,263.98535,26.801655,10.761541,2.0255742,
b7602,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1123.8735,584.888,(x=84.52 y=53.93),67,1,169.3695,17.881466,11.373913,2.0255742,
b7603,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1381.4752,842.4897,(x=127.88 y=87.87),67,1,140.18457,16.70737,9.879991,2.0255742,
b7604,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1896.196,1357.2104,(x=125.38 y=341.42),67,1,250.8711,26.850916,10.036916,2.0255742,
b7605,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1651.1174,1112.1318,(x=131.55 y=262.12),67,1,278.4746,25.849695,11.832731,2.0255742,
b7607,0,F1,DADE_psu18-amiB_laco-_sereds_F1-1.tif,255.0,1342.1428,803.1573,(x=167.18 y=113.19),67,1,157.27734,18.045555,9.89562,2.0255742,
